factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
rev_2h,reversal,positive,1h,2024-06,0.00695743,0.00695743,0.16794174,0.16794174,0.041428,0.041428,0.041428,0.5272,0.5272,717,COMPUTED
rev_2h,reversal,positive,1h,2024-07,0.00135854,0.00135854,0.17019747,0.17019747,0.007982,0.007982,0.007982,0.5282,0.5282,744,COMPUTED
rev_2h,reversal,positive,1h,2024-08,0.03120079,0.03120079,0.19014675,0.19014675,0.164088,0.164088,0.164088,0.582,0.582,744,COMPUTED
rev_2h,reversal,positive,1h,2024-09,0.05395776,0.05395776,0.18563711,0.18563711,0.290663,0.290663,0.290663,0.6208,0.6208,720,COMPUTED
rev_2h,reversal,positive,1h,2024-10,0.05012821,0.05012821,0.18791691,0.18791691,0.266757,0.266757,0.266757,0.6137,0.6137,743,COMPUTED
rev_2h,reversal,positive,1h,2024-11,0.04652379,0.04652379,0.18025164,0.18025164,0.258105,0.258105,0.258105,0.6111,0.6111,720,COMPUTED
rev_2h,reversal,positive,1h,2024-12,0.06907122,0.06907122,0.17292183,0.17292183,0.399436,0.399436,0.399436,0.6707,0.6707,744,COMPUTED
rev_2h,reversal,positive,1h,2025-01,0.02276645,0.02276645,0.19639039,0.19639039,0.115924,0.115924,0.115924,0.5591,0.5591,744,COMPUTED
rev_2h,reversal,positive,1h,2025-02,0.01684563,0.01684563,0.19639534,0.19639534,0.085774,0.085774,0.085774,0.5298,0.5298,672,COMPUTED
rev_2h,reversal,positive,1h,2025-03,0.03534211,0.03534211,0.17598692,0.17598692,0.200822,0.200822,0.200822,0.5793,0.5793,744,COMPUTED
rev_2h,reversal,positive,1h,2025-04,0.04960826,0.04960826,0.16422835,0.16422835,0.302069,0.302069,0.302069,0.6278,0.6278,720,COMPUTED
rev_2h,reversal,positive,1h,2025-05,0.03555441,0.03555441,0.18280157,0.18280157,0.194497,0.194497,0.194497,0.5726,0.5726,744,COMPUTED
rev_2h,reversal,positive,1h,2025-06,0.02717201,0.02717201,0.1809873,0.1809873,0.150132,0.150132,0.150132,0.5708,0.5708,720,COMPUTED
rev_2h,reversal,positive,1h,2025-07,0.04588667,0.04588667,0.17055015,0.17055015,0.269051,0.269051,0.269051,0.6035,0.6035,744,COMPUTED
rev_2h,reversal,positive,1h,2025-08,0.0538242,0.0538242,0.16634903,0.16634903,0.323562,0.323562,0.323562,0.6398,0.6398,744,COMPUTED
rev_2h,reversal,positive,1h,2025-09,0.03926549,0.03926549,0.14418401,0.14418401,0.272329,0.272329,0.272329,0.6042,0.6042,720,COMPUTED
rev_2h,reversal,positive,1h,2025-10,0.03190271,0.03190271,0.13234738,0.13234738,0.241053,0.241053,0.241053,0.6116,0.6116,744,COMPUTED
rev_2h,reversal,positive,1h,2025-11,0.04206063,0.04206063,0.12770394,0.12770394,0.32936,0.32936,0.32936,0.6264,0.6264,720,COMPUTED
rev_2h,reversal,positive,1h,2025-12,0.04015483,0.04015483,0.1252846,0.1252846,0.320509,0.320509,0.320509,0.6519,0.6519,744,COMPUTED
rev_2h,reversal,positive,1h,2026-01,0.04380411,0.04380411,0.12931302,0.12931302,0.338745,0.338745,0.338745,0.6344,0.6344,744,COMPUTED
rev_2h,reversal,positive,1h,2026-02,0.02600729,0.02600729,0.1224004,0.1224004,0.212477,0.212477,0.212477,0.6057,0.6057,672,COMPUTED
rev_2h,reversal,positive,1h,2026-03,0.0218452,0.0218452,0.10926507,0.10926507,0.199928,0.199928,0.199928,0.5887,0.5887,744,COMPUTED
rev_2h,reversal,positive,1h,2026-04,0.03328326,0.03328326,0.11334027,0.11334027,0.293658,0.293658,0.293658,0.6556,0.6556,720,COMPUTED
rev_2h,reversal,positive,1h,2026-05,0.03260566,0.03260566,0.11654472,0.11654472,0.279769,0.279769,0.279769,0.6196,0.6196,744,COMPUTED
rev_2h,reversal,positive,1h,2026-06,0.05173947,0.05173947,0.13210731,0.13210731,0.391647,0.391647,0.391647,0.6076,0.6076,288,COMPUTED
rev_2h,reversal,positive,4h,2024-06,0.0151262,0.0151262,0.16546964,0.16546964,0.091414,0.091414,0.091414,0.5244,0.5244,717,COMPUTED
rev_2h,reversal,positive,4h,2024-07,0.01772878,0.01772878,0.17150361,0.17150361,0.103373,0.103373,0.103373,0.5336,0.5336,744,COMPUTED
rev_2h,reversal,positive,4h,2024-08,0.03838384,0.03838384,0.18956798,0.18956798,0.202481,0.202481,0.202481,0.6048,0.6048,744,COMPUTED
rev_2h,reversal,positive,4h,2024-09,0.03476192,0.03476192,0.17327381,0.17327381,0.200618,0.200618,0.200618,0.5653,0.5653,720,COMPUTED
rev_2h,reversal,positive,4h,2024-10,0.04320132,0.04320132,0.1789996,0.1789996,0.241349,0.241349,0.241349,0.5941,0.5941,744,COMPUTED
rev_2h,reversal,positive,4h,2024-11,0.03083994,0.03083994,0.17340851,0.17340851,0.177846,0.177846,0.177846,0.5806,0.5806,720,COMPUTED
rev_2h,reversal,positive,4h,2024-12,0.06172939,0.06172939,0.16557218,0.16557218,0.372825,0.372825,0.372825,0.6358,0.6358,744,COMPUTED
rev_2h,reversal,positive,4h,2025-01,-0.00039093,-0.00039093,0.19493698,0.19493698,-0.002005,-0.002005,-0.002005,0.5027,0.5027,744,COMPUTED
rev_2h,reversal,positive,4h,2025-02,0.00083042,0.00083042,0.20433166,0.20433166,0.004064,0.004064,0.004064,0.4955,0.4955,672,COMPUTED
rev_2h,reversal,positive,4h,2025-03,0.03674918,0.03674918,0.17629397,0.17629397,0.208454,0.208454,0.208454,0.5914,0.5914,744,COMPUTED
rev_2h,reversal,positive,4h,2025-04,0.04274933,0.04274933,0.15477273,0.15477273,0.276207,0.276207,0.276207,0.6181,0.6181,720,COMPUTED
rev_2h,reversal,positive,4h,2025-05,0.01046134,0.01046134,0.18753158,0.18753158,0.055784,0.055784,0.055784,0.5202,0.5202,744,COMPUTED
rev_2h,reversal,positive,4h,2025-06,0.03461824,0.03461824,0.18427581,0.18427581,0.187861,0.187861,0.187861,0.5819,0.5819,720,COMPUTED
rev_2h,reversal,positive,4h,2025-07,0.04408657,0.04408657,0.16999903,0.16999903,0.259334,0.259334,0.259334,0.6022,0.6022,744,COMPUTED
rev_2h,reversal,positive,4h,2025-08,0.04701588,0.04701588,0.16417975,0.16417975,0.286368,0.286368,0.286368,0.6048,0.6048,744,COMPUTED
rev_2h,reversal,positive,4h,2025-09,0.03358246,0.03358246,0.14137533,0.14137533,0.237541,0.237541,0.237541,0.6125,0.6125,720,COMPUTED
rev_2h,reversal,positive,4h,2025-10,0.0303715,0.0303715,0.13655579,0.13655579,0.222411,0.222411,0.222411,0.6008,0.6008,744,COMPUTED
rev_2h,reversal,positive,4h,2025-11,0.03159505,0.03159505,0.12784728,0.12784728,0.247131,0.247131,0.247131,0.6111,0.6111,720,COMPUTED
rev_2h,reversal,positive,4h,2025-12,0.04429611,0.04429611,0.12411166,0.12411166,0.356905,0.356905,0.356905,0.6425,0.6425,744,COMPUTED
rev_2h,reversal,positive,4h,2026-01,0.03340337,0.03340337,0.12966269,0.12966269,0.257617,0.257617,0.257617,0.5981,0.5981,744,COMPUTED
rev_2h,reversal,positive,4h,2026-02,0.01720104,0.01720104,0.12383982,0.12383982,0.138898,0.138898,0.138898,0.5655,0.5655,672,COMPUTED
rev_2h,reversal,positive,4h,2026-03,0.02785956,0.02785956,0.1046843,0.1046843,0.266129,0.266129,0.266129,0.6223,0.6223,744,COMPUTED
rev_2h,reversal,positive,4h,2026-04,0.03132111,0.03132111,0.10952489,0.10952489,0.285973,0.285973,0.285973,0.6264,0.6264,720,COMPUTED
rev_2h,reversal,positive,4h,2026-05,0.03381715,0.03381715,0.11157674,0.11157674,0.303084,0.303084,0.303084,0.6102,0.6102,744,COMPUTED
rev_2h,reversal,positive,4h,2026-06,0.04135551,0.04135551,0.11192416,0.11192416,0.369496,0.369496,0.369496,0.6316,0.6316,285,COMPUTED
rev_2h,reversal,positive,24h,2024-06,-0.00380049,-0.00380049,0.16520579,0.16520579,-0.023005,-0.023005,-0.023005,0.4895,0.4895,717,COMPUTED
rev_2h,reversal,positive,24h,2024-07,0.00815218,0.00815218,0.16112969,0.16112969,0.050594,0.050594,0.050594,0.5094,0.5094,744,COMPUTED
rev_2h,reversal,positive,24h,2024-08,0.01349375,0.01349375,0.17649605,0.17649605,0.076454,0.076454,0.076454,0.5269,0.5269,744,COMPUTED
rev_2h,reversal,positive,24h,2024-09,0.0121353,0.0121353,0.15844913,0.15844913,0.076588,0.076588,0.076588,0.5139,0.5139,720,COMPUTED
rev_2h,reversal,positive,24h,2024-10,0.016754,0.016754,0.18615162,0.18615162,0.090002,0.090002,0.090002,0.5282,0.5282,744,COMPUTED
rev_2h,reversal,positive,24h,2024-11,0.01537991,0.01537991,0.17706358,0.17706358,0.086861,0.086861,0.086861,0.5292,0.5292,720,COMPUTED
rev_2h,reversal,positive,24h,2024-12,0.03055816,0.03055816,0.16137567,0.16137567,0.18936,0.18936,0.18936,0.5766,0.5766,744,COMPUTED
rev_2h,reversal,positive,24h,2025-01,-6.509e-05,-6.509e-05,0.18325684,0.18325684,-0.000355,-0.000355,-0.000355,0.4946,0.4946,744,COMPUTED
rev_2h,reversal,positive,24h,2025-02,0.00183026,0.00183026,0.1966073,0.1966073,0.009309,0.009309,0.009309,0.4911,0.4911,672,COMPUTED
rev_2h,reversal,positive,24h,2025-03,0.00904549,0.00904549,0.15671869,0.15671869,0.057718,0.057718,0.057718,0.5094,0.5094,744,COMPUTED
rev_2h,reversal,positive,24h,2025-04,0.01540481,0.01540481,0.15282978,0.15282978,0.100797,0.100797,0.100797,0.5389,0.5389,720,COMPUTED
rev_2h,reversal,positive,24h,2025-05,0.01790522,0.01790522,0.19957419,0.19957419,0.089717,0.089717,0.089717,0.5282,0.5282,744,COMPUTED
rev_2h,reversal,positive,24h,2025-06,0.01414338,0.01414338,0.19159385,0.19159385,0.07382,0.07382,0.07382,0.5194,0.5194,720,COMPUTED
rev_2h,reversal,positive,24h,2025-07,0.01776238,0.01776238,0.17058405,0.17058405,0.104127,0.104127,0.104127,0.5376,0.5376,744,COMPUTED
rev_2h,reversal,positive,24h,2025-08,0.00444023,0.00444023,0.16369711,0.16369711,0.027125,0.027125,0.027125,0.4825,0.4825,744,COMPUTED
rev_2h,reversal,positive,24h,2025-09,0.01491948,0.01491948,0.14306838,0.14306838,0.104282,0.104282,0.104282,0.5417,0.5417,720,COMPUTED
rev_2h,reversal,positive,24h,2025-10,0.02139953,0.02139953,0.13007309,0.13007309,0.164519,0.164519,0.164519,0.5632,0.5632,744,COMPUTED
rev_2h,reversal,positive,24h,2025-11,0.01638493,0.01638493,0.12188722,0.12188722,0.134427,0.134427,0.134427,0.5639,0.5639,720,COMPUTED
rev_2h,reversal,positive,24h,2025-12,0.02705367,0.02705367,0.11677148,0.11677148,0.23168,0.23168,0.23168,0.5927,0.5927,744,COMPUTED
rev_2h,reversal,positive,24h,2026-01,0.01557285,0.01557285,0.12692457,0.12692457,0.122694,0.122694,0.122694,0.5551,0.5551,744,COMPUTED
rev_2h,reversal,positive,24h,2026-02,0.02481732,0.02481732,0.12024704,0.12024704,0.206386,0.206386,0.206386,0.5699,0.5699,672,COMPUTED
rev_2h,reversal,positive,24h,2026-03,0.0239055,0.0239055,0.10676207,0.10676207,0.223914,0.223914,0.223914,0.5726,0.5726,744,COMPUTED
rev_2h,reversal,positive,24h,2026-04,0.03418851,0.03418851,0.10788985,0.10788985,0.316883,0.316883,0.316883,0.6222,0.6222,720,COMPUTED
rev_2h,reversal,positive,24h,2026-05,0.01879155,0.01879155,0.09891116,0.09891116,0.189984,0.189984,0.189984,0.5766,0.5766,744,COMPUTED
rev_2h,reversal,positive,24h,2026-06,0.00296217,0.00296217,0.1042213,0.1042213,0.028422,0.028422,0.028422,0.5208,0.5208,265,COMPUTED
rev_2h,reversal,positive,72h,2024-06,-0.02461923,-0.02461923,0.15020367,0.15020367,-0.163906,-0.163906,-0.163906,0.4338,0.4338,717,COMPUTED
rev_2h,reversal,positive,72h,2024-07,0.00301396,0.00301396,0.1758262,0.1758262,0.017142,0.017142,0.017142,0.5067,0.5067,744,COMPUTED
rev_2h,reversal,positive,72h,2024-08,-0.00014405,-0.00014405,0.17498882,0.17498882,-0.000823,-0.000823,-0.000823,0.5081,0.5081,744,COMPUTED
rev_2h,reversal,positive,72h,2024-09,0.01162291,0.01162291,0.15649079,0.15649079,0.074272,0.074272,0.074272,0.5278,0.5278,720,COMPUTED
rev_2h,reversal,positive,72h,2024-10,0.01445096,0.01445096,0.17024071,0.17024071,0.084885,0.084885,0.084885,0.5403,0.5403,744,COMPUTED
rev_2h,reversal,positive,72h,2024-11,-0.00857886,-0.00857886,0.1696846,0.1696846,-0.050558,-0.050558,-0.050558,0.4778,0.4778,720,COMPUTED
rev_2h,reversal,positive,72h,2024-12,0.01906445,0.01906445,0.15097398,0.15097398,0.126276,0.126276,0.126276,0.5336,0.5336,744,COMPUTED
rev_2h,reversal,positive,72h,2025-01,-0.02246473,-0.02246473,0.17887901,0.17887901,-0.125586,-0.125586,-0.125586,0.457,0.457,744,COMPUTED
rev_2h,reversal,positive,72h,2025-02,0.00957347,0.00957347,0.17227018,0.17227018,0.055572,0.055572,0.055572,0.5357,0.5357,672,COMPUTED
rev_2h,reversal,positive,72h,2025-03,0.00487726,0.00487726,0.16224657,0.16224657,0.030061,0.030061,0.030061,0.4973,0.4973,744,COMPUTED
rev_2h,reversal,positive,72h,2025-04,0.0120537,0.0120537,0.14866199,0.14866199,0.081081,0.081081,0.081081,0.5403,0.5403,720,COMPUTED
rev_2h,reversal,positive,72h,2025-05,0.01155858,0.01155858,0.18754315,0.18754315,0.061632,0.061632,0.061632,0.5444,0.5444,744,COMPUTED
rev_2h,reversal,positive,72h,2025-06,0.02606157,0.02606157,0.18314615,0.18314615,0.142299,0.142299,0.142299,0.5681,0.5681,720,COMPUTED
rev_2h,reversal,positive,72h,2025-07,0.01350601,0.01350601,0.16038603,0.16038603,0.084209,0.084209,0.084209,0.5228,0.5228,744,COMPUTED
rev_2h,reversal,positive,72h,2025-08,0.0187465,0.0187465,0.13546781,0.13546781,0.138383,0.138383,0.138383,0.5551,0.5551,744,COMPUTED
rev_2h,reversal,positive,72h,2025-09,0.00398252,0.00398252,0.13476968,0.13476968,0.029551,0.029551,0.029551,0.5,0.5,720,COMPUTED
rev_2h,reversal,positive,72h,2025-10,0.00916227,0.00916227,0.12611104,0.12611104,0.072652,0.072652,0.072652,0.5094,0.5094,744,COMPUTED
rev_2h,reversal,positive,72h,2025-11,0.00306185,0.00306185,0.11348849,0.11348849,0.026979,0.026979,0.026979,0.5139,0.5139,720,COMPUTED
rev_2h,reversal,positive,72h,2025-12,0.01781418,0.01781418,0.11080666,0.11080666,0.160768,0.160768,0.160768,0.5578,0.5578,744,COMPUTED
rev_2h,reversal,positive,72h,2026-01,0.00120025,0.00120025,0.11969834,0.11969834,0.010027,0.010027,0.010027,0.5067,0.5067,744,COMPUTED
rev_2h,reversal,positive,72h,2026-02,0.00717317,0.00717317,0.1069566,0.1069566,0.067066,0.067066,0.067066,0.5253,0.5253,672,COMPUTED
rev_2h,reversal,positive,72h,2026-03,0.01089358,0.01089358,0.09727992,0.09727992,0.111982,0.111982,0.111982,0.543,0.543,744,COMPUTED
rev_2h,reversal,positive,72h,2026-04,0.01757379,0.01757379,0.091238,0.091238,0.192615,0.192615,0.192615,0.5708,0.5708,720,COMPUTED
rev_2h,reversal,positive,72h,2026-05,0.00381268,0.00381268,0.09995074,0.09995074,0.038146,0.038146,0.038146,0.5134,0.5134,744,COMPUTED
rev_2h,reversal,positive,72h,2026-06,-0.00297622,-0.00297622,0.11081332,0.11081332,-0.026858,-0.026858,-0.026858,0.4885,0.4885,217,COMPUTED
mom_vol_adjusted_20h,momentum,positive,1h,2024-06,-0.00226025,-0.00226025,0.14063805,0.14063805,-0.016071,-0.016071,-0.016071,0.5007,0.5007,699,COMPUTED
mom_vol_adjusted_20h,momentum,positive,1h,2024-07,-0.01410279,-0.01410279,0.15688395,0.15688395,-0.089893,-0.089893,-0.089893,0.461,0.461,744,COMPUTED
mom_vol_adjusted_20h,momentum,positive,1h,2024-08,-0.02826877,-0.02826877,0.14864721,0.14864721,-0.190174,-0.190174,-0.190174,0.4395,0.4395,744,COMPUTED
