factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_open_close_2h,alpha158_price,conditional,factor_registry,1h,0.03437562,0.03437562,28.3022,17804,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 OPEN2: Ref(open,2) / close; two-bar lagged open normalized by current close from Alpha158 price feature block"
q158_open_close_2h,alpha158_price,conditional,factor_registry,4h,0.03185702,0.03185702,26.6771,17802,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 OPEN2: Ref(open,2) / close; two-bar lagged open normalized by current close from Alpha158 price feature block"
q158_open_close_2h,alpha158_price,conditional,factor_registry,24h,0.01724537,0.01724537,14.6336,17782,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 OPEN2: Ref(open,2) / close; two-bar lagged open normalized by current close from Alpha158 price feature block"
q158_open_close_2h,alpha158_price,conditional,factor_registry,72h,0.00799521,0.00799521,7.1496,17734,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 OPEN2: Ref(open,2) / close; two-bar lagged open normalized by current close from Alpha158 price feature block"
q158_high_close_2h,alpha158_price,conditional,factor_registry,1h,0.02251194,0.02251194,17.6414,17804,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 HIGH2: Ref(high,2) / close; two-bar lagged high normalized by current close from Alpha158 price feature block"
q158_high_close_2h,alpha158_price,conditional,factor_registry,4h,0.01459978,0.01459978,11.7049,17802,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 HIGH2: Ref(high,2) / close; two-bar lagged high normalized by current close from Alpha158 price feature block"
q158_high_close_2h,alpha158_price,conditional,factor_registry,24h,-0.00906396,-0.00906396,-7.4563,17782,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 HIGH2: Ref(high,2) / close; two-bar lagged high normalized by current close from Alpha158 price feature block"
q158_high_close_2h,alpha158_price,conditional,factor_registry,72h,-0.02060879,-0.02060879,-17.7481,17734,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 HIGH2: Ref(high,2) / close; two-bar lagged high normalized by current close from Alpha158 price feature block"
q158_low_close_2h,alpha158_price,conditional,factor_registry,1h,0.04484056,0.04484056,37.608,17804,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block"
q158_low_close_2h,alpha158_price,conditional,factor_registry,4h,0.04533069,0.04533069,38.3308,17802,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block"
q158_low_close_2h,alpha158_price,conditional,factor_registry,24h,0.0399505,0.0399505,33.9475,17782,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block"
q158_low_close_2h,alpha158_price,conditional,factor_registry,72h,0.03418117,0.03418117,30.3309,17734,186.2,3315727,0.00016,False,DIRECTION_UNKNOWN,"Alpha158 LOW2: Ref(low,2) / close; two-bar lagged low normalized by current close from Alpha158 price feature block"
q158_open_close_3h,alpha158_price,conditional,factor_registry,1h,0.03238841,0.03238841,26.7759,17803,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block"
q158_open_close_3h,alpha158_price,conditional,factor_registry,4h,0.03225607,0.03225607,26.9177,17801,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block"
q158_open_close_3h,alpha158_price,conditional,factor_registry,24h,0.01920955,0.01920955,16.148,17781,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block"
q158_open_close_3h,alpha158_price,conditional,factor_registry,72h,0.00948356,0.00948356,8.4147,17733,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 OPEN3: Ref(open,3) / close; three-bar lagged open normalized by current close from Alpha158 price feature block"
q158_high_close_3h,alpha158_price,conditional,factor_registry,1h,0.02306541,0.02306541,18.1718,17803,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block"
q158_high_close_3h,alpha158_price,conditional,factor_registry,4h,0.01795556,0.01795556,14.4271,17801,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block"
q158_high_close_3h,alpha158_price,conditional,factor_registry,24h,-0.00331555,-0.00331555,-2.7168,17781,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block"
q158_high_close_3h,alpha158_price,conditional,factor_registry,72h,-0.0146983,-0.0146983,-12.6773,17733,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 HIGH3: Ref(high,3) / close; three-bar lagged high normalized by current close from Alpha158 price feature block"
q158_low_close_3h,alpha158_price,conditional,factor_registry,1h,0.04195219,0.04195219,35.2578,17803,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block"
q158_low_close_3h,alpha158_price,conditional,factor_registry,4h,0.04349998,0.04349998,36.7606,17801,186.2,3315461,0.000241,False,DIRECTION_UNKNOWN,"Alpha158 LOW3: Ref(low,3) / close; three-bar lagged low normalized by current close from Alpha158 price feature block"
