factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_beta_20h,alpha158_rolling_regression,conditional,factor_registry,1h,-0.01323394,-0.01323394,-11.1663,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 BETA20: Slope(close,20) / close; rolling linear trend slope normalized by current close"
q158_beta_20h,alpha158_rolling_regression,conditional,factor_registry,4h,-0.02121583,-0.02121583,-17.3931,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 BETA20: Slope(close,20) / close; rolling linear trend slope normalized by current close"
q158_beta_20h,alpha158_rolling_regression,conditional,factor_registry,24h,-0.02522843,-0.02522843,-20.3019,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 BETA20: Slope(close,20) / close; rolling linear trend slope normalized by current close"
q158_beta_20h,alpha158_rolling_regression,conditional,factor_registry,72h,-0.01489282,-0.01489282,-12.5132,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 BETA20: Slope(close,20) / close; rolling linear trend slope normalized by current close"
q158_rsqr_20h,alpha158_rolling_regression,conditional,factor_registry,1h,0.00215097,0.00215097,2.42,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RSQR20: Rsquare(close,20); rolling linear trend fit quality"
q158_rsqr_20h,alpha158_rolling_regression,conditional,factor_registry,4h,0.00385572,0.00385572,4.2005,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RSQR20: Rsquare(close,20); rolling linear trend fit quality"
q158_rsqr_20h,alpha158_rolling_regression,conditional,factor_registry,24h,0.00425135,0.00425135,4.5116,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RSQR20: Rsquare(close,20); rolling linear trend fit quality"
q158_rsqr_20h,alpha158_rolling_regression,conditional,factor_registry,72h,0.00053601,0.00053601,0.6096,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RSQR20: Rsquare(close,20); rolling linear trend fit quality"
q158_resi_20h,alpha158_rolling_regression,conditional,factor_registry,1h,-0.03012537,-0.03012537,-25.2985,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close"
q158_resi_20h,alpha158_rolling_regression,conditional,factor_registry,4h,-0.02512052,-0.02512052,-21.2833,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close"
q158_resi_20h,alpha158_rolling_regression,conditional,factor_registry,24h,-0.01379053,-0.01379053,-11.7717,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close"
q158_resi_20h,alpha158_rolling_regression,conditional,factor_registry,72h,-0.00781195,-0.00781195,-6.8829,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RESI20: Resi(close,20) / close; latest residual from rolling linear trend normalized by current close"
q158_imax_20h,alpha158_rolling_position,conditional,factor_registry,1h,0.00897629,0.00897629,10.1602,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 IMAX20: IdxMax(high,20) / 20; bars since latest 20h high, scaled by window"
