factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_beta_30h,alpha158_rolling_regression,conditional,factor_registry,1h,-0.01128501,-0.01128501,-9.2907,17777,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 BETA30: Slope(close,30) / close; medium rolling linear trend slope normalized by current close"
q158_beta_30h,alpha158_rolling_regression,conditional,factor_registry,4h,-0.02042428,-0.02042428,-16.4066,17775,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 BETA30: Slope(close,30) / close; medium rolling linear trend slope normalized by current close"
q158_beta_30h,alpha158_rolling_regression,conditional,factor_registry,24h,-0.02328362,-0.02328362,-18.8137,17755,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 BETA30: Slope(close,30) / close; medium rolling linear trend slope normalized by current close"
q158_beta_30h,alpha158_rolling_regression,conditional,factor_registry,72h,-0.0165852,-0.0165852,-13.7428,17707,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 BETA30: Slope(close,30) / close; medium rolling linear trend slope normalized by current close"
q158_rsqr_30h,alpha158_rolling_regression,conditional,factor_registry,1h,0.00223968,0.00223968,2.5084,17777,186.1,3308103,0.002459,False,DIRECTION_UNKNOWN,"Alpha158 RSQR30: Rsquare(close,30); medium rolling linear trend fit quality"
q158_rsqr_30h,alpha158_rolling_regression,conditional,factor_registry,4h,0.00490273,0.00490273,5.2133,17775,186.1,3308103,0.002459,False,DIRECTION_UNKNOWN,"Alpha158 RSQR30: Rsquare(close,30); medium rolling linear trend fit quality"
q158_rsqr_30h,alpha158_rolling_regression,conditional,factor_registry,24h,0.00341502,0.00341502,3.5701,17755,186.1,3308103,0.002459,False,DIRECTION_UNKNOWN,"Alpha158 RSQR30: Rsquare(close,30); medium rolling linear trend fit quality"
q158_rsqr_30h,alpha158_rolling_regression,conditional,factor_registry,72h,0.00205527,0.00205527,2.274,17707,186.1,3308103,0.002459,False,DIRECTION_UNKNOWN,"Alpha158 RSQR30: Rsquare(close,30); medium rolling linear trend fit quality"
q158_resi_30h,alpha158_rolling_regression,conditional,factor_registry,1h,-0.02865164,-0.02865164,-23.7171,17777,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 RESI30: Resi(close,30) / close; latest residual from medium rolling linear trend normalized by current close"
q158_resi_30h,alpha158_rolling_regression,conditional,factor_registry,4h,-0.02672157,-0.02672157,-22.1831,17775,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 RESI30: Resi(close,30) / close; latest residual from medium rolling linear trend normalized by current close"
q158_resi_30h,alpha158_rolling_regression,conditional,factor_registry,24h,-0.01881894,-0.01881894,-15.5486,17755,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 RESI30: Resi(close,30) / close; latest residual from medium rolling linear trend normalized by current close"
q158_resi_30h,alpha158_rolling_regression,conditional,factor_registry,72h,-0.0096444,-0.0096444,-8.267,17707,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 RESI30: Resi(close,30) / close; latest residual from medium rolling linear trend normalized by current close"
q158_imax_30h,alpha158_rolling_position,conditional,factor_registry,1h,0.00879501,0.00879501,9.9285,17777,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 IMAX30: IdxMax(high,30) / 30; bars since latest 30h high, scaled by window"
q158_imax_30h,alpha158_rolling_position,conditional,factor_registry,4h,0.0126924,0.0126924,14.0649,17775,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 IMAX30: IdxMax(high,30) / 30; bars since latest 30h high, scaled by window"
q158_imax_30h,alpha158_rolling_position,conditional,factor_registry,24h,0.0082103,0.0082103,9.0805,17755,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 IMAX30: IdxMax(high,30) / 30; bars since latest 30h high, scaled by window"
q158_imax_30h,alpha158_rolling_position,conditional,factor_registry,72h,0.00413419,0.00413419,4.8019,17707,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 IMAX30: IdxMax(high,30) / 30; bars since latest 30h high, scaled by window"
