factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_klen_open,alpha158_kbar,conditional,factor_registry,1h,-0.03741554,-0.03741554,-24.3097,17805,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 KLEN: (high - low) / open; 1h kbar range length normalized by open
q158_klen_open,alpha158_kbar,conditional,factor_registry,4h,-0.05314157,-0.05314157,-35.2479,17803,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 KLEN: (high - low) / open; 1h kbar range length normalized by open
q158_klen_open,alpha158_kbar,conditional,factor_registry,24h,-0.08076809,-0.08076809,-53.879,17783,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 KLEN: (high - low) / open; 1h kbar range length normalized by open
q158_klen_open,alpha158_kbar,conditional,factor_registry,72h,-0.09091469,-0.09091469,-62.2806,17735,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 KLEN: (high - low) / open; 1h kbar range length normalized by open
q158_kup_open,alpha158_kbar,negative,factor_registry,1h,-0.01175742,0.01175742,-10.1401,17805,186.2,3316259,0.0,False,COMPUTED,"Alpha158 KUP: (high - max(open, close)) / open; upper shadow normalized by open"
q158_kup_open,alpha158_kbar,negative,factor_registry,4h,-0.02620998,0.02620998,-23.1322,17803,186.2,3316259,0.0,False,COMPUTED,"Alpha158 KUP: (high - max(open, close)) / open; upper shadow normalized by open"
q158_kup_open,alpha158_kbar,negative,factor_registry,24h,-0.04897581,0.04897581,-42.9534,17783,186.2,3316259,0.0,False,COMPUTED,"Alpha158 KUP: (high - max(open, close)) / open; upper shadow normalized by open"
q158_kup_open,alpha158_kbar,negative,factor_registry,72h,-0.05649645,0.05649645,-51.0153,17735,186.2,3316259,0.0,False,COMPUTED,"Alpha158 KUP: (high - max(open, close)) / open; upper shadow normalized by open"
q158_klow_open,alpha158_kbar,positive,factor_registry,1h,-0.02763004,-0.02763004,-24.2414,17805,186.2,3316259,0.0,False,COMPUTED,"Alpha158 KLOW: (min(open, close) - low) / open; lower shadow normalized by open"
q158_klow_open,alpha158_kbar,positive,factor_registry,4h,-0.03278308,-0.03278308,-29.2194,17803,186.2,3316259,0.0,False,COMPUTED,"Alpha158 KLOW: (min(open, close) - low) / open; lower shadow normalized by open"
q158_klow_open,alpha158_kbar,positive,factor_registry,24h,-0.04701037,-0.04701037,-41.7788,17783,186.2,3316259,0.0,False,COMPUTED,"Alpha158 KLOW: (min(open, close) - low) / open; lower shadow normalized by open"
q158_klow_open,alpha158_kbar,positive,factor_registry,72h,-0.05492423,-0.05492423,-49.6557,17735,186.2,3316259,0.0,False,COMPUTED,"Alpha158 KLOW: (min(open, close) - low) / open; lower shadow normalized by open"
q158_ksft_open,alpha158_kbar,positive,factor_registry,1h,-0.03887002,-0.03887002,-32.8797,17805,186.2,3316259,0.0,False,COMPUTED,Alpha158 KSFT: (2*close - high - low) / open; signed close-location shift normalized by open
q158_ksft_open,alpha158_kbar,positive,factor_registry,4h,-0.02478603,-0.02478603,-21.229,17803,186.2,3316259,0.0,False,COMPUTED,Alpha158 KSFT: (2*close - high - low) / open; signed close-location shift normalized by open
q158_ksft_open,alpha158_kbar,positive,factor_registry,24h,-0.00659059,-0.00659059,-5.7727,17783,186.2,3316259,0.0,False,COMPUTED,Alpha158 KSFT: (2*close - high - low) / open; signed close-location shift normalized by open
q158_ksft_open,alpha158_kbar,positive,factor_registry,72h,-3.169e-05,-3.169e-05,-0.0288,17735,186.2,3316259,0.0,False,COMPUTED,Alpha158 KSFT: (2*close - high - low) / open; signed close-location shift normalized by open
q158_ksft_range,alpha158_kbar,positive,factor_registry,1h,-0.03340933,-0.03340933,-36.4073,17805,186.2,3316259,0.0,False,COMPUTED,Alpha158 KSFT2: (2*close - high - low) / (high - low + eps); signed close-location shift normalized by range
q158_ksft_range,alpha158_kbar,positive,factor_registry,4h,-0.02117525,-0.02117525,-23.1611,17803,186.2,3316259,0.0,False,COMPUTED,Alpha158 KSFT2: (2*close - high - low) / (high - low + eps); signed close-location shift normalized by range
q158_ksft_range,alpha158_kbar,positive,factor_registry,24h,-0.00473872,-0.00473872,-5.3165,17783,186.2,3316259,0.0,False,COMPUTED,Alpha158 KSFT2: (2*close - high - low) / (high - low + eps); signed close-location shift normalized by range
q158_ksft_range,alpha158_kbar,positive,factor_registry,72h,0.00042078,0.00042078,0.4872,17735,186.2,3316259,0.0,False,COMPUTED,Alpha158 KSFT2: (2*close - high - low) / (high - low + eps); signed close-location shift normalized by range
