factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_ma_60h,alpha158_rolling_price,conditional,factor_registry,1h,0.02317903,0.02317903,18.6914,17747,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MA60: Mean(close,60) / close; 1h adaptation of medium-long rolling average normalized by current close"
q158_ma_60h,alpha158_rolling_price,conditional,factor_registry,4h,0.03191329,0.03191329,25.1959,17745,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MA60: Mean(close,60) / close; 1h adaptation of medium-long rolling average normalized by current close"
q158_ma_60h,alpha158_rolling_price,conditional,factor_registry,24h,0.03440075,0.03440075,26.7,17725,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MA60: Mean(close,60) / close; 1h adaptation of medium-long rolling average normalized by current close"
q158_ma_60h,alpha158_rolling_price,conditional,factor_registry,72h,0.02208247,0.02208247,17.7234,17677,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MA60: Mean(close,60) / close; 1h adaptation of medium-long rolling average normalized by current close"
q158_std_60h,alpha158_rolling_price,negative,factor_registry,1h,-0.02651713,0.02651713,-18.2786,17747,186.0,3300565,0.004732,False,COMPUTED,"Alpha158 STD60: Std(close,60) / close; medium-long rolling close dispersion normalized by current close"
q158_std_60h,alpha158_rolling_price,negative,factor_registry,4h,-0.03952761,0.03952761,-27.292,17745,186.0,3300565,0.004732,False,COMPUTED,"Alpha158 STD60: Std(close,60) / close; medium-long rolling close dispersion normalized by current close"
q158_std_60h,alpha158_rolling_price,negative,factor_registry,24h,-0.06750311,0.06750311,-46.1578,17725,186.0,3300565,0.004732,False,COMPUTED,"Alpha158 STD60: Std(close,60) / close; medium-long rolling close dispersion normalized by current close"
q158_std_60h,alpha158_rolling_price,negative,factor_registry,72h,-0.08072321,0.08072321,-54.1009,17677,186.0,3300565,0.004732,False,COMPUTED,"Alpha158 STD60: Std(close,60) / close; medium-long rolling close dispersion normalized by current close"
q158_max_60h,alpha158_rolling_price,conditional,factor_registry,1h,-0.00735621,-0.00735621,-5.2623,17747,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MAX60: Max(high,60) / close; medium-long rolling high normalized by current close"
q158_max_60h,alpha158_rolling_price,conditional,factor_registry,4h,-0.01557443,-0.01557443,-11.0379,17745,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MAX60: Max(high,60) / close; medium-long rolling high normalized by current close"
q158_max_60h,alpha158_rolling_price,conditional,factor_registry,24h,-0.04100421,-0.04100421,-28.8686,17725,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MAX60: Max(high,60) / close; medium-long rolling high normalized by current close"
q158_max_60h,alpha158_rolling_price,conditional,factor_registry,72h,-0.06272527,-0.06272527,-44.6516,17677,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MAX60: Max(high,60) / close; medium-long rolling high normalized by current close"
q158_min_60h,alpha158_rolling_price,conditional,factor_registry,1h,0.03791189,0.03791189,32.7815,17747,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MIN60: Min(low,60) / close; medium-long rolling low normalized by current close"
q158_min_60h,alpha158_rolling_price,conditional,factor_registry,4h,0.05083276,0.05083276,44.2188,17745,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MIN60: Min(low,60) / close; medium-long rolling low normalized by current close"
q158_min_60h,alpha158_rolling_price,conditional,factor_registry,24h,0.06779301,0.06779301,57.8996,17725,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MIN60: Min(low,60) / close; medium-long rolling low normalized by current close"
q158_min_60h,alpha158_rolling_price,conditional,factor_registry,72h,0.06701016,0.06701016,55.828,17677,186.0,3300565,0.004732,False,DIRECTION_UNKNOWN,"Alpha158 MIN60: Min(low,60) / close; medium-long rolling low normalized by current close"
