factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_ma_30h,alpha158_rolling_price,conditional,factor_registry,1h,0.02794598,0.02794598,22.76,17777,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MA30: Mean(close,30) / close; 1h adaptation of medium rolling average normalized by current close"
q158_ma_30h,alpha158_rolling_price,conditional,factor_registry,4h,0.03480226,0.03480226,27.6161,17775,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MA30: Mean(close,30) / close; 1h adaptation of medium rolling average normalized by current close"
q158_ma_30h,alpha158_rolling_price,conditional,factor_registry,24h,0.03182278,0.03182278,25.0154,17755,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MA30: Mean(close,30) / close; 1h adaptation of medium rolling average normalized by current close"
q158_ma_30h,alpha158_rolling_price,conditional,factor_registry,72h,0.01830748,0.01830748,15.2108,17707,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MA30: Mean(close,30) / close; 1h adaptation of medium rolling average normalized by current close"
q158_std_30h,alpha158_rolling_price,negative,factor_registry,1h,-0.02749771,0.02749771,-19.2363,17777,186.1,3308545,0.002326,False,COMPUTED,"Alpha158 STD30: Std(close,30) / close; medium rolling close dispersion normalized by current close"
q158_std_30h,alpha158_rolling_price,negative,factor_registry,4h,-0.04071824,0.04071824,-28.2703,17775,186.1,3308545,0.002326,False,COMPUTED,"Alpha158 STD30: Std(close,30) / close; medium rolling close dispersion normalized by current close"
q158_std_30h,alpha158_rolling_price,negative,factor_registry,24h,-0.06869141,0.06869141,-47.6271,17755,186.1,3308545,0.002326,False,COMPUTED,"Alpha158 STD30: Std(close,30) / close; medium rolling close dispersion normalized by current close"
q158_std_30h,alpha158_rolling_price,negative,factor_registry,72h,-0.08282478,0.08282478,-58.0685,17707,186.1,3308545,0.002326,False,COMPUTED,"Alpha158 STD30: Std(close,30) / close; medium rolling close dispersion normalized by current close"
q158_max_30h,alpha158_rolling_price,conditional,factor_registry,1h,-0.00548108,-0.00548108,-3.9578,17777,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MAX30: Max(high,30) / close; medium rolling high normalized by current close"
q158_max_30h,alpha158_rolling_price,conditional,factor_registry,4h,-0.01504108,-0.01504108,-10.6938,17775,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MAX30: Max(high,30) / close; medium rolling high normalized by current close"
q158_max_30h,alpha158_rolling_price,conditional,factor_registry,24h,-0.0423652,-0.0423652,-30.4118,17755,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MAX30: Max(high,30) / close; medium rolling high normalized by current close"
q158_max_30h,alpha158_rolling_price,conditional,factor_registry,72h,-0.06302256,-0.06302256,-46.8215,17707,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MAX30: Max(high,30) / close; medium rolling high normalized by current close"
q158_min_30h,alpha158_rolling_price,conditional,factor_registry,1h,0.0417699,0.0417699,35.4591,17777,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MIN30: Min(low,30) / close; medium rolling low normalized by current close"
q158_min_30h,alpha158_rolling_price,conditional,factor_registry,4h,0.05337553,0.05337553,45.333,17775,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MIN30: Min(low,30) / close; medium rolling low normalized by current close"
q158_min_30h,alpha158_rolling_price,conditional,factor_registry,24h,0.06804629,0.06804629,56.7138,17755,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MIN30: Min(low,30) / close; medium rolling low normalized by current close"
q158_min_30h,alpha158_rolling_price,conditional,factor_registry,72h,0.06890955,0.06890955,57.6548,17707,186.1,3308545,0.002326,False,DIRECTION_UNKNOWN,"Alpha158 MIN30: Min(low,30) / close; medium rolling low normalized by current close"
