factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_ma_5h,alpha158_rolling_price,conditional,factor_registry,1h,0.03832213,0.03832213,31.3378,17802,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MA5: Mean(close,5) / close; 1h adaptation of short rolling average normalized by current close"
q158_ma_5h,alpha158_rolling_price,conditional,factor_registry,4h,0.03451146,0.03451146,28.6619,17800,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MA5: Mean(close,5) / close; 1h adaptation of short rolling average normalized by current close"
q158_ma_5h,alpha158_rolling_price,conditional,factor_registry,24h,0.01716534,0.01716534,14.477,17780,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MA5: Mean(close,5) / close; 1h adaptation of short rolling average normalized by current close"
q158_ma_5h,alpha158_rolling_price,conditional,factor_registry,72h,0.00709706,0.00709706,6.3021,17732,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MA5: Mean(close,5) / close; 1h adaptation of short rolling average normalized by current close"
q158_std_5h,alpha158_rolling_price,negative,factor_registry,1h,-0.03031525,0.03031525,-21.4882,17802,186.2,3315195,0.000321,False,COMPUTED,"Alpha158 STD5: Std(close,5) / close; short rolling close dispersion normalized by current close"
q158_std_5h,alpha158_rolling_price,negative,factor_registry,4h,-0.04414322,0.04414322,-31.6543,17800,186.2,3315195,0.000321,False,COMPUTED,"Alpha158 STD5: Std(close,5) / close; short rolling close dispersion normalized by current close"
q158_std_5h,alpha158_rolling_price,negative,factor_registry,24h,-0.06530155,0.06530155,-47.6213,17780,186.2,3315195,0.000321,False,COMPUTED,"Alpha158 STD5: Std(close,5) / close; short rolling close dispersion normalized by current close"
q158_std_5h,alpha158_rolling_price,negative,factor_registry,72h,-0.07462375,0.07462375,-56.7113,17732,186.2,3315195,0.000321,False,COMPUTED,"Alpha158 STD5: Std(close,5) / close; short rolling close dispersion normalized by current close"
q158_max_5h,alpha158_rolling_price,conditional,factor_registry,1h,-0.00147822,-0.00147822,-1.0853,17802,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MAX5: Max(high,5) / close; short rolling high normalized by current close"
q158_max_5h,alpha158_rolling_price,conditional,factor_registry,4h,-0.01618221,-0.01618221,-12.0545,17800,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MAX5: Max(high,5) / close; short rolling high normalized by current close"
q158_max_5h,alpha158_rolling_price,conditional,factor_registry,24h,-0.04853039,-0.04853039,-37.0765,17780,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MAX5: Max(high,5) / close; short rolling high normalized by current close"
q158_max_5h,alpha158_rolling_price,conditional,factor_registry,72h,-0.06192376,-0.06192376,-49.0763,17732,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MAX5: Max(high,5) / close; short rolling high normalized by current close"
q158_min_5h,alpha158_rolling_price,conditional,factor_registry,1h,0.04963952,0.04963952,40.3831,17802,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MIN5: Min(low,5) / close; short rolling low normalized by current close"
q158_min_5h,alpha158_rolling_price,conditional,factor_registry,4h,0.0550285,0.0550285,45.3405,17800,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MIN5: Min(low,5) / close; short rolling low normalized by current close"
q158_min_5h,alpha158_rolling_price,conditional,factor_registry,24h,0.06370971,0.06370971,51.5277,17780,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MIN5: Min(low,5) / close; short rolling low normalized by current close"
q158_min_5h,alpha158_rolling_price,conditional,factor_registry,72h,0.06589901,0.06589901,54.9868,17732,186.2,3315195,0.000321,False,DIRECTION_UNKNOWN,"Alpha158 MIN5: Min(low,5) / close; short rolling low normalized by current close"
