factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
q158_qtlu_20h,alpha158_rolling,conditional,factor_registry,1h,0.0222656,0.0222656,17.8158,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 QTLU20: Quantile(close,20,0.8) / close; 1h adaptation of upper rolling close quantile"
q158_qtlu_20h,alpha158_rolling,conditional,factor_registry,4h,0.02235871,0.02235871,17.6656,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 QTLU20: Quantile(close,20,0.8) / close; 1h adaptation of upper rolling close quantile"
q158_qtlu_20h,alpha158_rolling,conditional,factor_registry,24h,0.00887987,0.00887987,6.9722,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 QTLU20: Quantile(close,20,0.8) / close; 1h adaptation of upper rolling close quantile"
q158_qtlu_20h,alpha158_rolling,conditional,factor_registry,72h,-0.00891777,-0.00891777,-7.4894,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 QTLU20: Quantile(close,20,0.8) / close; 1h adaptation of upper rolling close quantile"
q158_qtld_20h,alpha158_rolling,conditional,factor_registry,1h,0.03873978,0.03873978,33.6936,17787,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 QTLD20: Quantile(close,20,0.2) / close; 1h adaptation of lower rolling close quantile"
q158_qtld_20h,alpha158_rolling,conditional,factor_registry,4h,0.04564409,0.04564409,39.0975,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 QTLD20: Quantile(close,20,0.2) / close; 1h adaptation of lower rolling close quantile"
q158_qtld_20h,alpha158_rolling,conditional,factor_registry,24h,0.04672086,0.04672086,39.3866,17765,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 QTLD20: Quantile(close,20,0.2) / close; 1h adaptation of lower rolling close quantile"
q158_qtld_20h,alpha158_rolling,conditional,factor_registry,72h,0.03713822,0.03713822,33.0299,17717,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 QTLD20: Quantile(close,20,0.2) / close; 1h adaptation of lower rolling close quantile"
q158_rank_close_20h,alpha158_rolling,conditional,factor_registry,1h,-0.02824408,-0.02824408,-28.0473,17785,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RANK20: Rank(close,20); current close percentile within the past 20 one-hour bars"
q158_rank_close_20h,alpha158_rolling,conditional,factor_registry,4h,-0.03161128,-0.03161128,-30.8276,17783,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RANK20: Rank(close,20); current close percentile within the past 20 one-hour bars"
q158_rank_close_20h,alpha158_rolling,conditional,factor_registry,24h,-0.0227005,-0.0227005,-21.9515,17763,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RANK20: Rank(close,20); current close percentile within the past 20 one-hour bars"
q158_rank_close_20h,alpha158_rolling,conditional,factor_registry,72h,-0.01136729,-0.01136729,-11.8445,17715,186.1,3311205,0.001524,False,DIRECTION_UNKNOWN,"Alpha158 RANK20: Rank(close,20); current close percentile within the past 20 one-hour bars"
q158_cntp_20h,alpha158_rolling,positive,factor_registry,1h,-0.00989979,-0.00989979,-11.8747,17786,186.1,3310939,0.001604,False,COMPUTED,"Alpha158 CNTP20: Mean(close > Ref(close,1),20); fraction of up bars over the past 20 one-hour bars"
q158_cntp_20h,alpha158_rolling,positive,factor_registry,4h,-0.01198144,-0.01198144,-13.9363,17784,186.1,3310939,0.001604,False,COMPUTED,"Alpha158 CNTP20: Mean(close > Ref(close,1),20); fraction of up bars over the past 20 one-hour bars"
q158_cntp_20h,alpha158_rolling,positive,factor_registry,24h,-0.00437787,-0.00437787,-4.9503,17764,186.1,3310939,0.001604,False,COMPUTED,"Alpha158 CNTP20: Mean(close > Ref(close,1),20); fraction of up bars over the past 20 one-hour bars"
q158_cntp_20h,alpha158_rolling,positive,factor_registry,72h,-0.00176443,-0.00176443,-2.1088,17716,186.1,3310939,0.001604,False,COMPUTED,"Alpha158 CNTP20: Mean(close > Ref(close,1),20); fraction of up bars over the past 20 one-hour bars"
q158_cntn_20h,alpha158_rolling,negative,factor_registry,1h,0.00797516,-0.00797516,9.3114,17786,186.1,3310939,0.001604,False,COMPUTED,"Alpha158 CNTN20: Mean(close < Ref(close,1),20); fraction of down bars over the past 20 one-hour bars"
